base_name_en;rank;condition_en;item_en;stack;percentage
Gran Girros;LR;Investigación (Bronce);Hueso monstruo grande;2;10.0
Gran Girros;LR;Investigación (Bronce);Capucha de Gran Girros;1;9.0
Gran Girros;LR;Investigación (Plata);Colmillo de Gran Girros;1;22.0
Gran Girros;LR;Investigación (Plata);Piel de Gran Girros;2;18.0
Gran Girros;LR;Investigación (Plata);Capucha de Gran Girros;1;18.0
Gran Girros;LR;Investigación (Plata);Cola de Gran Girros;1;16.0
Gran Girros;LR;Investigación (Plata);Escama de Gran Girros;2;14.0
Gran Girros;LR;Investigación (Plata);Vesícula paralizante;2;12.0
Gran Girros;LR;Investigación (Oro);Colmillo de Gran Girros;1;24.0
Gran Girros;LR;Investigación (Oro);Capucha de Gran Girros;1;22.0
Gran Girros;LR;Investigación (Oro);Cola de Gran Girros;1;20.0
Gran Girros;LR;Investigación (Oro);Piel de Gran Girros;3;14.0
Gran Girros;LR;Investigación (Oro);Escama de Gran Girros;3;10.0
Gran Girros;LR;Investigación (Oro);Vesícula paralizante;3;10.0
Gran Girros;HR;Quitar;Escama de Gran Girros+;1;100.0
Gran Girros;HR;Cotado / Captura;Escama de Gran Girros+;1;31.0
Gran Girros;HR;Cotado / Captura;Piel de Gran Girros+;1;24.0
Gran Girros;HR;Cotado / Captura;Colmillo de Gran Girros+;1;18.0
Gran Girros;HR;Cotado / Captura;Capucha de Gran Girros+;1;15.0
Gran Girros;HR;Cotado / Captura;Cola de Gran Girros;1;12.0
Gran Girros;HR;Romper: Cabeza;Capucha de Gran Girros+;1;75.0
Gran Girros;HR;Romper: Cabeza;Colmillo de Gran Girros+;2;25.0
Gran Girros;HR;Romper: Pata delantera;Piel de Gran Girros+;1;75.0
Gran Girros;HR;Romper: Pata delantera;Escama de Gran Girros+;2;25.0
Gran Girros;HR;Destello brillante;Escama de Gran Girros+;1;50.0
Gran Girros;HR;Destello brillante;Colmillo de Gran Girros+;1;28.0
Gran Girros;HR;Destello brillante;Lágrima de wyvern;1;22.0
Gran Girros;HR;Cortado: cola;Cola de Gran Girros;1;80.0
Gran Girros;HR;Cortado: cola;Escama de Gran Girros+;1;20.0
Gran Girros;HR;Camarada;Escama de Gran Girros+;1;50.0
Gran Girros;HR;Camarada;Colmillo de Gran Girros+;1;28.0
Gran Girros;HR;Camarada;Lágrima de wyvern;1;22.0
Gran Girros;HR;Cortabolsas;Escama de Gran Girros+;1;42.0
Gran Girros;HR;Cortabolsas;Piel de Gran Girros+;1;32.0
Gran Girros;HR;Cortabolsas;Colmillo de Gran Girros+;1;26.0
Gran Girros;HR;Manto de bandido ;Escama grande;1;70.0
Gran Girros;HR;Manto de bandido ;Escama bonita;1;30.0
Gran Girros;HR;Investigación (Bronce);Piel de Gran Girros+;1;26.0
Gran Girros;HR;Investigación (Bronce);Escama de Gran Girros+;1;21.0
Gran Girros;HR;Investigación (Bronce);Vesícula neural;1;18.0
Gran Girros;HR;Investigación (Bronce);Colmillo de Gran Girros+;1;16.0
Gran Girros;HR;Investigación (Bronce);Hueso de monstruo+;2;10.0
Gran Girros;HR;Investigación (Bronce);Capucha de Gran Girros+;1;9.0
Gran Girros;HR;Investigación (Plata);Colmillo de Gran Girros+;1;22.0
Gran Girros;HR;Investigación (Plata);Piel de Gran Girros+;2;18.0
Gran Girros;HR;Investigación (Plata);Capucha de Gran Girros+;1;18.0
Gran Girros;HR;Investigación (Plata);Cola de Gran Girros;1;16.0
Gran Girros;HR;Investigación (Plata);Escama de Gran Girros+;2;14.0
Gran Girros;HR;Investigación (Plata);Vesícula neural;2;12.0
Gran Girros;HR;Investigación (Oro);Colmillo de Gran Girros+;1;24.0
Gran Girros;HR;Investigación (Oro);Capucha de Gran Girros+;1;22.0
Gran Girros;HR;Investigación (Oro);Piel de Gran Girros+;3;16.0
Gran Girros;HR;Investigación (Oro);Cola de Gran Girros;2;14.0
Gran Girros;HR;Investigación (Oro);Escama de Gran Girros+;3;12.0
Gran Girros;HR;Investigación (Oro);Vesícula neural;3;12.0
Gran Girros;MR;Quitar;Esquirla de Gran Girros;1;100.0
Gran Girros;MR;Cotado / Captura;Esquirla de Gran Girros;1;31.0
Gran Girros;MR;Cotado / Captura;Piel gruesa de Gran Girros;1;24.0
Gran Girros;MR;Cotado / Captura;Colmillo duro de Gran Girros;1;18.0
Gran Girros;MR;Cotado / Captura;Capucha dura de Gran Girros;1;15.0
Gran Girros;MR;Cotado / Captura;Látigo de Gran Girros;1;12.0
Gran Girros;MR;Romper: Cabeza;Capucha dura de Gran Girros;1;75.0
Gran Girros;MR;Romper: Cabeza;Colmillo duro de Gran Girros;2;25.0
Gran Girros;MR;Romper: Pata delantera;Piel gruesa de Gran Girros;1;75.0
Gran Girros;MR;Romper: Pata delantera;Esquirla de Gran Girros;2;25.0
Gran Girros;MR;Destello brillante;Esquirla de Gran Girros;1;50.0
Gran Girros;MR;Destello brillante;Colmillo duro de Gran Girros;1;28.0
Gran Girros;MR;Destello brillante;Lágrima de wyvern G;1;22.0
Gran Girros;MR;Cortado: cola;Látigo de Gran Girros;1;80.0
Gran Girros;MR;Cortado: cola;Esquirla de Gran Girros;1;20.0
Gran Girros;MR;Camarada;Esquirla de Gran Girros;1;50.0
Gran Girros;MR;Camarada;Colmillo duro de Gran Girros;1;28.0
Gran Girros;MR;Camarada;Lágrima de wyvern G;1;22.0
Gran Girros;MR;Cortabolsas;Esquirla de Gran Girros;1;42.0
Gran Girros;MR;Cortabolsas;Piel gruesa de Gran Girros;1;32.0
Gran Girros;MR;Cortabolsas;Colmillo duro de Gran Girros;1;26.0
Gran Girros;MR;Manto de bandido ;Escama bonita;1;70.0
Gran Girros;MR;Manto de bandido ;Escama lustrosa;1;30.0
Gran Girros;MR;Investigación (Bronce);Piel gruesa de Gran Girros;1;28.0
Gran Girros;MR;Investigación (Bronce);Vesícula concentrada;1;23.0
Gran Girros;MR;Investigación (Bronce);Esquirla de Gran Girros;1;22.0
Gran Girros;MR;Investigación (Bronce);Colmillo duro de Gran Girros;1;16.0
Gran Girros;MR;Investigación (Bronce);Capucha dura de Gran Girros;1;11.0
Gran Girros;MR;Investigación (Plata);Colmillo duro de Gran Girros;1;22.0
Gran Girros;MR;Investigación (Plata);Piel gruesa de Gran Girros;2;18.0
Gran Girros;MR;Investigación (Plata);Capucha dura de Gran Girros;1;18.0
Gran Girros;MR;Investigación (Plata);Látigo de Gran Girros;1;16.0
Gran Girros;MR;Investigación (Plata);Esquirla de Gran Girros;2;14.0
Gran Girros;MR;Investigación (Plata);Vesícula concentrada;2;12.0
Gran Girros;MR;Investigación (Oro);Colmillo duro de Gran Girros;1;24.0
Gran Girros;MR;Investigación (Oro);Capucha dura de Gran Girros;1;22.0
Gran Girros;MR;Investigación (Oro);Piel gruesa de Gran Girros;3;16.0
Gran Girros;MR;Investigación (Oro);Látigo de Gran Girros;2;14.0
Gran Girros;MR;Investigación (Oro);Esquirla de Gran Girros;3;12.0
Gran Girros;MR;Investigación (Oro);Vesícula concentrada;3;12.0
Gran Girros;MR;Tierras del destino (Bajo);Hueso de dracovena feroz;1;63.0
Gran Girros;MR;Tierras del destino (Bajo);Capucha de medianoche;1;37.0
Gran Girros;MR;Tierras del destino (Medio);Capucha de medianoche;1;63.0
Gran Girros;MR;Tierras del destino (Medio);Hueso de dracovena feroz;1;37.0
Gran Girros;MR;Tierras del destino (Alto);Capucha de medianoche;1;100.0
Gran Girros;MR;Tierras del destino (Curtido);Capucha de medianoche;1;100.0
Radobaan;LR;Quitar;Escama de Radobaan;1;100.0
Radobaan;LR;Cotado / Captura;Escama de Radobaan;1;38.0
Radobaan;LR;Cotado / Captura;Caparazón de Radobaan;1;28.0
Radobaan;LR;Cotado / Captura;Aceite de Radobaan;1;20.0
Radobaan;LR;Cotado / Captura;Tuétano de Radobaan;1;14.0
Radobaan;LR;Romper: Cabeza;Aceite de Radobaan;1;70.0
Radobaan;LR;Romper: Cabeza;Tuétano de Radobaan;1;30.0
Radobaan;LR;Romper: Espalda;Hueso de wyvern;2;50.0
Radobaan;LR;Romper: Espalda;Aceite de Radobaan;1;35.0
Radobaan;LR;Romper: Espalda;Tuétano de Radobaan;1;15.0
Radobaan;LR;Romper: Patas;Hueso de wyvern;1;70.0
Radobaan;LR;Romper: Patas;Escama de Radobaan;1;30.0
Radobaan;LR;Destello brillante;Hueso de wyvern;1;50.0
Radobaan;LR;Destello brillante;Escama de Radobaan;1;28.0
Radobaan;LR;Destello brillante;Lágrima de wyvern;1;22.0
Radobaan;LR;Cortado: cola;Aceite de Radobaan;1;72.0
Radobaan;LR;Cortado: cola;Tuétano de Radobaan;1;28.0
Radobaan;LR;Picar Espalda;Hueso recio;1;46.0
Radobaan;LR;Picar Espalda;Hueso deforme;1;31.0
Radobaan;LR;Picar Espalda;Hueso de wyvern;1;23.0
Radobaan;LR;Camarada;Hueso de wyvern;1;50.0
Radobaan;LR;Camarada;Escama de Radobaan;1;28.0
Radobaan;LR;Camarada;Lágrima de wyvern;1;22.0
Radobaan;LR;Cortabolsas;Escama de Radobaan;1;42.0
Radobaan;LR;Cortabolsas;Caparazón de Radobaan;1;31.0
Radobaan;LR;Cortabolsas;Hueso de wyvern;1;27.0
Radobaan;LR;Manto de bandido ;Escama grande;1;70.0
Radobaan;LR;Manto de bandido ;Escama bonita;1;30.0
Radobaan;LR;Investigación (Bronce);Caparazón de Radobaan;1;27.0
Radobaan;LR;Investigación (Bronce);Escama de Radobaan;1;21.0
Radobaan;LR;Investigación (Bronce);Vesícula somnífera;1;18.0
Radobaan;LR;Investigación (Bronce);Aceite de Radobaan;1;12.0
Radobaan;LR;Investigación (Bronce);Tuétano de Radobaan;1;12.0
Radobaan;LR;Investigación (Bronce);Hueso monstruo grande;2;10.0
Radobaan;LR;Investigación (Plata);Aceite de Radobaan;1;22.0
Radobaan;LR;Investigación (Plata);Escama de Radobaan;2;18.0
Radobaan;LR;Investigación (Plata);Hueso de wyvern;1;18.0
Radobaan;LR;Investigación (Plata);Tuétano de Radobaan;1;16.0
Radobaan;LR;Investigación (Plata);Caparazón de Radobaan;2;14.0
Radobaan;LR;Investigación (Plata);Vesícula somnífera;2;12.0
Radobaan;LR;Investigación (Oro);Aceite de Radobaan;1;24.0
Radobaan;LR;Investigación (Oro);Hueso de wyvern;1;22.0
Radobaan;LR;Investigación (Oro);Tuétano de Radobaan;1;20.0
Radobaan;LR;Investigación (Oro);Caparazón de Radobaan;3;14.0
Radobaan;LR;Investigación (Oro);Escama de Radobaan;3;10.0
Radobaan;LR;Investigación (Oro);Vesícula somnífera;3;10.0
Radobaan;HR;Quitar;Escama de Radobaan+;1;100.0
Radobaan;HR;Cotado / Captura;Escama de Radobaan+;1;36.0
Radobaan;HR;Cotado / Captura;Coraza de Radobaan;1;28.0
Radobaan;HR;Cotado / Captura;Aceite de Radobaan;1;20.0
Radobaan;HR;Cotado / Captura;Médula de Radobaan;1;14.0
Radobaan;HR;Cotado / Captura;Gema de wyvern;1;2.0
Radobaan;HR;Romper: Cabeza;Aceite de Radobaan;1;68.0
Radobaan;HR;Romper: Cabeza;Médula de Radobaan;1;30.0
Radobaan;HR;Romper: Cabeza;Gema de wyvern;1;2.0
Radobaan;HR;Romper: Espalda;Hueso de wyvern;3;50.0
Radobaan;HR;Romper: Espalda;Aceite de Radobaan;1;35.0
Radobaan;HR;Romper: Espalda;Médula de Radobaan;1;15.0
Radobaan;HR;Romper: Patas;Hueso de wyvern;2;64.0
Radobaan;HR;Romper: Patas;Escama de Radobaan+;1;36.0
Radobaan;HR;Destello brillante;Escama de Radobaan+;1;50.0
Radobaan;HR;Destello brillante;Hueso de wyvern;1;28.0
Radobaan;HR;Destello brillante;Lágrima de wyvern;1;22.0
Radobaan;HR;Cortado: cola;Aceite de Radobaan;1;72.0
Radobaan;HR;Cortado: cola;Médula de Radobaan;1;25.0
Radobaan;HR;Cortado: cola;Gema de wyvern;1;3.0
Radobaan;HR;Picar Espalda;Hueso escogido;1;44.0
Radobaan;HR;Picar Espalda;Hueso de wyvern;2;23.0
Radobaan;HR;Picar Espalda;Hueso deforme;1;20.0
Radobaan;HR;Picar Espalda;Reliquia de dracohueso;1;13.0
Radobaan;HR;Camarada;Escama de Radobaan+;1;50.0
Radobaan;HR;Camarada;Hueso de wyvern;1;28.0
Radobaan;HR;Camarada;Lágrima de wyvern;1;22.0
Radobaan;HR;Cortabolsas;Escama de Radobaan+;1;42.0
Radobaan;HR;Cortabolsas;Coraza de Radobaan;1;31.0
Radobaan;HR;Cortabolsas;Hueso de wyvern;1;25.0
Radobaan;HR;Cortabolsas;Gema de wyvern;1;2.0
Radobaan;HR;Manto de bandido ;Escama bonita;1;70.0
Radobaan;HR;Manto de bandido ;Escama lustrosa;1;30.0
Radobaan;HR;Investigación (Bronce);Coraza de Radobaan;1;26.0
Radobaan;HR;Investigación (Bronce);Escama de Radobaan+;1;21.0
Radobaan;HR;Investigación (Bronce);Vesícula de coma;1;18.0
Radobaan;HR;Investigación (Bronce);Aceite de Radobaan;2;12.0
Radobaan;HR;Investigación (Bronce);Médula de Radobaan;1;12.0
Radobaan;HR;Investigación (Bronce);Hueso afilado;2;10.0
Radobaan;HR;Investigación (Bronce);Gema de wyvern;1;1.0
Radobaan;HR;Investigación (Plata);Médula de Radobaan;1;26.0
Radobaan;HR;Investigación (Plata);Coraza de Radobaan;2;16.0
Radobaan;HR;Investigación (Plata);Vesícula de coma;2;14.0
Radobaan;HR;Investigación (Plata);Escama de Radobaan+;2;12.0
Radobaan;HR;Investigación (Plata);Aceite de Radobaan;2;12.0
Radobaan;HR;Investigación (Plata);Hueso de wyvern;2;12.0
Radobaan;HR;Investigación (Plata);Gema de wyvern;1;8.0
Radobaan;HR;Investigación (Oro);Médula de Radobaan;1;26.0
Radobaan;HR;Investigación (Oro);Gema de wyvern;1;16.0
Radobaan;HR;Investigación (Oro);Coraza de Radobaan;3;13.0
Radobaan;HR;Investigación (Oro);Hueso de wyvern;2;12.0
Radobaan;HR;Investigación (Oro);Vesícula de coma;3;12.0
Radobaan;HR;Investigación (Oro);Aceite de Radobaan;3;11.0
Radobaan;HR;Investigación (Oro);Escama de Radobaan+;3;10.0
Radobaan;HR;Investigación (Morado);Joya misteriosa;1;55.0
Radobaan;HR;Investigación (Morado);Joya brillante;1;25.0
Radobaan;HR;Investigación (Morado);Joya gastada;1;15.0
Radobaan;HR;Investigación (Morado);Joya deforme;1;5.0
Radobaan;MR;Quitar;Esquirla de Radobaan;1;100.0
Radobaan;MR;Cotado / Captura;Esquirla de Radobaan;1;34.0
Radobaan;MR;Cotado / Captura;Córtex de Radobaan;1;26.0
Radobaan;MR;Cotado / Captura;Aceite de Radobaan+;1;19.0
Radobaan;MR;Cotado / Captura;Médula de Radobaan;1;14.0
Radobaan;MR;Cotado / Captura;Gema de wyvern;1;5.0
Radobaan;MR;Cotado / Captura;Gran gema de wyvern;1;2.0
Radobaan;MR;Romper: Cabeza;Aceite de Radobaan+;1;68.0
Radobaan;MR;Romper: Cabeza;Médula de Radobaan;1;30.0
Radobaan;MR;Romper: Cabeza;Gran gema de wyvern;1;2.0
Radobaan;MR;Romper: Espalda;Gran hueso de wyvern;2;50.0
Radobaan;MR;Romper: Espalda;Aceite de Radobaan+;1;35.0
Radobaan;MR;Romper: Espalda;Médula de Radobaan;1;15.0
Radobaan;MR;Romper: Pata trasera;Gran hueso de wyvern;1;70.0
Radobaan;MR;Romper: Pata trasera;Esquirla de Radobaan;1;30.0
Radobaan;MR;Destello brillante;Gran hueso de wyvern;1;50.0
Radobaan;MR;Destello brillante;Esquirla de Radobaan;1;28.0
Radobaan;MR;Destello brillante;Lágrima de wyvern G;1;22.0
Radobaan;MR;Cortado: cola;Aceite de Radobaan+;1;72.0
Radobaan;MR;Cortado: cola;Médula de Radobaan;1;25.0
Radobaan;MR;Cortado: cola;Gran gema de wyvern;1;3.0
Radobaan;MR;Camarada;Gran hueso de wyvern;1;50.0
Radobaan;MR;Camarada;Esquirla de Radobaan;1;28.0
Radobaan;MR;Camarada;Lágrima de wyvern G;1;22.0
Radobaan;MR;Cortabolsas;Esquirla de Radobaan;1;42.0
Radobaan;MR;Cortabolsas;Córtex de Radobaan;1;31.0
Radobaan;MR;Cortabolsas;Gran hueso de wyvern;1;25.0
Radobaan;MR;Cortabolsas;Gran gema de wyvern;1;2.0
Radobaan;MR;Manto de bandido ;Escama lustrosa;1;100.0
Radobaan;MR;Investigación (Bronce);Córtex de Radobaan;1;28.0
Radobaan;MR;Investigación (Bronce);Esquirla de Radobaan;1;23.0
Radobaan;MR;Investigación (Bronce);Vesícula de letargo;1;21.0
Radobaan;MR;Investigación (Bronce);Aceite de Radobaan+;1;15.0
Radobaan;MR;Investigación (Bronce);Médula de Radobaan;1;12.0
Radobaan;MR;Investigación (Bronce);Gran gema de wyvern;1;1.0
Radobaan;MR;Investigación (Plata);Médula de Radobaan;1;26.0
Radobaan;MR;Investigación (Plata);Córtex de Radobaan;2;16.0
Radobaan;MR;Investigación (Plata);Vesícula de letargo;2;14.0
Radobaan;MR;Investigación (Plata);Esquirla de Radobaan;2;12.0
Radobaan;MR;Investigación (Plata);Aceite de Radobaan+;1;12.0
Radobaan;MR;Investigación (Plata);Gran hueso de wyvern;1;12.0
Radobaan;MR;Investigación (Plata);Gran gema de wyvern;1;8.0
Radobaan;MR;Investigación (Oro);Médula de Radobaan;1;26.0
Radobaan;MR;Investigación (Oro);Gran gema de wyvern;1;16.0
Radobaan;MR;Investigación (Oro);Córtex de Radobaan;3;13.0
Radobaan;MR;Investigación (Oro);Gran hueso de wyvern;2;12.0
Radobaan;MR;Investigación (Oro);Vesícula de letargo;3;12.0
Radobaan;MR;Investigación (Oro);Aceite de Radobaan+;1;11.0
Radobaan;MR;Investigación (Oro);Esquirla de Radobaan;3;10.0
Radobaan;MR;Investigación (Morado);Joya ancestral;1;70.0
Radobaan;MR;Investigación (Morado);Joya tallada;1;30.0
Radobaan;MR;Tierras del destino (Bajo);Hueso de dracovena feroz;1;63.0
Radobaan;MR;Tierras del destino (Bajo);Aceite tintado+;1;37.0
Radobaan;MR;Tierras del destino (Medio);Aceite tintado+;1;63.0
Radobaan;MR;Tierras del destino (Medio);Hueso de dracovena feroz;1;37.0
Radobaan;MR;Tierras del destino (Alto);Aceite tintado+;1;100.0
Radobaan;MR;Tierras del destino (Curtido);Aceite curtido+;1;54.0
Radobaan;MR;Tierras del destino (Curtido);Trafagohueso vena espiritual;1;25.0
Radobaan;MR;Tierras del destino (Curtido);Esquirla de gema vena espiritual;1;21.0
Legiana;LR;Quitar;Escama de Legiana;1;100.0
Legiana;LR;Cotado / Captura;Escama de Legiana;1;35.0
Legiana;LR;Cotado / Captura;Piel de Legiana;1;25.0
Legiana;LR;Cotado / Captura;Garra de Legiana;1;20.0
Legiana;LR;Cotado / Captura;Membrana de Legiana;1;15.0
Legiana;LR;Cotado / Captura;Placa de Legiana;1;5.0
Legiana;LR;Romper: Cabeza;Piel de Legiana;1;62.0
Legiana;LR;Romper: Cabeza;Escama de Legiana;1;35.0
Legiana;LR;Romper: Cabeza;Placa de Legiana;1;3.0
Legiana;LR;Romper: Alas;Membrana de Legiana;1;70.0
Legiana;LR;Romper: Alas;Piel de Legiana;1;30.0
Legiana;LR;Romper: Espalda;Piel de Legiana;1;99.0
Legiana;LR;Romper: Espalda;Placa de Legiana;1;1.0
Legiana;LR;Romper: Cola;Membrana de cola de Legiana;1;70.0
Legiana;LR;Romper: Cola;Piel de Legiana;1;25.0
Legiana;LR;Romper: Cola;Placa de Legiana;1;5.0
Legiana;LR;Destello brillante;Escama de Legiana;1;50.0
Legiana;LR;Destello brillante;Garra de Legiana;1;28.0
Legiana;LR;Destello brillante;Lágrima de wyvern;1;22.0
Legiana;LR;Camarada;Escama de Legiana;1;50.0
Legiana;LR;Camarada;Garra de Legiana;1;28.0
Legiana;LR;Camarada;Lágrima de wyvern;1;22.0
Legiana;LR;Cortabolsas;Escama de Legiana;1;42.0
Legiana;LR;Cortabolsas;Piel de Legiana;1;31.0
Legiana;LR;Cortabolsas;Garra de Legiana;1;25.0
Legiana;LR;Cortabolsas;Placa de Legiana;1;2.0
Legiana;LR;Manto de bandido ;Escama grande;1;70.0
Legiana;LR;Manto de bandido ;Escama bonita;1;30.0
Legiana;LR;Investigación (Bronce);Piel de Legiana;1;27.0
Legiana;LR;Investigación (Bronce);Escama de Legiana;1;21.0
Legiana;LR;Investigación (Bronce);Vesícula de nieve;1;18.0
Legiana;LR;Investigación (Bronce);Garra de Legiana;1;12.0
Legiana;LR;Investigación (Bronce);Hueso de monstruo+;2;10.0
Legiana;LR;Investigación (Bronce);Membrana de Legiana;1;9.0
Legiana;LR;Investigación (Bronce);Placa de Legiana;1;3.0
Legiana;LR;Investigación (Plata);Membrana de cola de Legiana;1;22.0
Legiana;LR;Investigación (Plata);Membrana de Legiana;1;17.0
Legiana;LR;Investigación (Plata);Garra de Legiana;1;16.0
Legiana;LR;Investigación (Plata);Piel de Legiana;2;14.0
Legiana;LR;Investigación (Plata);Vesícula de nieve;2;12.0
Legiana;LR;Investigación (Plata);Escama de Legiana;2;11.0
Legiana;LR;Investigación (Plata);Placa de Legiana;1;8.0
Legiana;LR;Investigación (Oro);Garra de Legiana;1;20.0
Legiana;LR;Investigación (Oro);Membrana de Legiana;1;16.0
Legiana;LR;Investigación (Oro);Placa de Legiana;1;16.0
Legiana;LR;Investigación (Oro);Membrana de cola de Legiana;1;16.0
Legiana;LR;Investigación (Oro);Piel de Legiana;3;12.0
Legiana;LR;Investigación (Oro);Escama de Legiana;3;10.0
Legiana;LR;Investigación (Oro);Vesícula de nieve;3;10.0
Legiana;HR;Quitar;Escama de Legiana+;1;100.0
Legiana;HR;Cotado / Captura;Escama de Legiana+;1;34.0
Legiana;HR;Cotado / Captura;Piel de Legiana+;1;24.0
Legiana;HR;Cotado / Captura;Garra de Legiana+;1;20.0
Legiana;HR;Cotado / Captura;Ala de Legiana;1;15.0
Legiana;HR;Cotado / Captura;Placa de Legiana;1;5.0
Legiana;HR;Cotado / Captura;Gema de Legiana;1;2.0
Legiana;HR;Romper: Cabeza;Piel de Legiana+;1;62.0
Legiana;HR;Romper: Cabeza;Escama de Legiana+;1;34.0
Legiana;HR;Romper: Cabeza;Placa de Legiana;1;3.0
Legiana;HR;Romper: Cabeza;Gema de Legiana;1;1.0
Legiana;HR;Romper: Alas;Ala de Legiana;1;70.0
Legiana;HR;Romper: Alas;Piel de Legiana+;1;30.0
Legiana;HR;Romper: Espalda;Piel de Legiana+;1;96.0
Legiana;HR;Romper: Espalda;Placa de Legiana;1;3.0
Legiana;HR;Romper: Espalda;Gema de Legiana;1;1.0
Legiana;HR;Romper: Cola;Membrana de cola de Legiana;1;70.0
Legiana;HR;Romper: Cola;Piel de Legiana+;1;24.0
Legiana;HR;Romper: Cola;Placa de Legiana;1;5.0
Legiana;HR;Romper: Cola;Gema de Legiana;1;1.0
Legiana;HR;Destello brillante;Escama de Legiana+;1;50.0
Legiana;HR;Destello brillante;Garra de Legiana+;1;28.0
Legiana;HR;Destello brillante;Lágrima de wyvern;1;22.0
Legiana;HR;Camarada;Escama de Legiana+;1;50.0
Legiana;HR;Camarada;Garra de Legiana+;1;28.0
Legiana;HR;Camarada;Lágrima de wyvern;1;22.0
Legiana;HR;Cortabolsas;Escama de Legiana+;1;42.0
Legiana;HR;Cortabolsas;Piel de Legiana+;1;31.0
Legiana;HR;Cortabolsas;Garra de Legiana+;1;26.0
Legiana;HR;Cortabolsas;Gema de Legiana;1;1.0
Legiana;HR;Manto de bandido ;Escama bonita;1;70.0
Legiana;HR;Manto de bandido ;Escama lustrosa;1;30.0
Legiana;HR;Investigación (Bronce);Piel de Legiana+;1;27.0
Legiana;HR;Investigación (Bronce);Escama de Legiana+;1;21.0
Legiana;HR;Investigación (Bronce);Vesícula congelante;1;18.0
Legiana;HR;Investigación (Bronce);Garra de Legiana+;1;12.0
Legiana;HR;Investigación (Bronce);Hueso escudo;2;10.0
Legiana;HR;Investigación (Bronce);Ala de Legiana;1;9.0
Legiana;HR;Investigación (Bronce);Placa de Legiana;1;3.0
Legiana;HR;Investigación (Plata);Garra de Legiana+;1;24.0
Legiana;HR;Investigación (Plata);Ala de Legiana;1;20.0
Legiana;HR;Investigación (Plata);Piel de Legiana+;2;14.0
Legiana;HR;Investigación (Plata);Vesícula congelante;2;14.0
Legiana;HR;Investigación (Plata);Escama de Legiana+;2;12.0
Legiana;HR;Investigación (Plata);Placa de Legiana;1;10.0
Legiana;HR;Investigación (Plata);Gema de Legiana;1;6.0
Legiana;HR;Investigación (Oro);Garra de Legiana+;1;24.0
Legiana;HR;Investigación (Oro);Ala de Legiana;1;19.0
Legiana;HR;Investigación (Oro);Gema de Legiana;1;13.0
Legiana;HR;Investigación (Oro);Piel de Legiana+;3;12.0
Legiana;HR;Investigación (Oro);Vesícula congelante;3;12.0
Legiana;HR;Investigación (Oro);Escama de Legiana+;3;10.0
Legiana;HR;Investigación (Oro);Placa de Legiana;1;10.0
Legiana;HR;Investigación (Morado);Joya gastada;1;35.0
Legiana;HR;Investigación (Morado);Joya brillante;1;34.0
Legiana;HR;Investigación (Morado);Joya deforme;1;26.0
Legiana;HR;Investigación (Morado);Draconita sucia;1;3.0
Legiana;HR;Investigación (Morado);Draconita brillante;1;2.0
Legiana;MR;Quitar;Esquirla de Legiana;1;100.0
Legiana;MR;Cotado / Captura;Esquirla de Legiana;1;34.0
Legiana;MR;Cotado / Captura;Piel gruesa de Legiana;1;24.0
Legiana;MR;Cotado / Captura;Garra dura de Legiana;1;20.0
Legiana;MR;Cotado / Captura;Aladura de Legiana;1;15.0
Legiana;MR;Cotado / Captura;Gema de Legiana;1;5.0
Legiana;MR;Cotado / Captura;Manto de Legiana;1;2.0
Legiana;MR;Romper: Cabeza;Piel gruesa de Legiana;1;62.0
Legiana;MR;Romper: Cabeza;Esquirla de Legiana;1;34.0
Legiana;MR;Romper: Cabeza;Gema de Legiana;1;3.0
Legiana;MR;Romper: Cabeza;Manto de Legiana;1;1.0
Legiana;MR;Romper: Alas;Aladura de Legiana;1;70.0
Legiana;MR;Romper: Alas;Piel gruesa de Legiana;1;30.0
Legiana;MR;Romper: Espalda;Piel gruesa de Legiana;1;96.0
Legiana;MR;Romper: Espalda;Gema de Legiana;1;3.0
Legiana;MR;Romper: Espalda;Manto de Legiana;1;1.0
Legiana;MR;Romper: Cola;Membrana de cola de Legiana+;1;70.0
Legiana;MR;Romper: Cola;Piel gruesa de Legiana;1;24.0
Legiana;MR;Romper: Cola;Gema de Legiana;1;5.0
Legiana;MR;Romper: Cola;Manto de Legiana;1;1.0
Legiana;MR;Destello brillante;Garra dura de Legiana;1;50.0
Legiana;MR;Destello brillante;Esquirla de Legiana;1;28.0
Legiana;MR;Destello brillante;Lágrima de wyvern G;1;22.0
Legiana;MR;Camarada;Garra dura de Legiana;1;50.0
Legiana;MR;Camarada;Esquirla de Legiana;1;28.0
Legiana;MR;Camarada;Lágrima de wyvern G;1;22.0
Legiana;MR;Cortabolsas;Esquirla de Legiana;1;42.0
Legiana;MR;Cortabolsas;Piel gruesa de Legiana;1;31.0
Legiana;MR;Cortabolsas;Garra dura de Legiana;1;26.0
Legiana;MR;Cortabolsas;Manto de Legiana;1;1.0
Legiana;MR;Manto de bandido ;Escama lustrosa;1;70.0
Legiana;MR;Manto de bandido ;Escama reluciente;1;30.0
Legiana;MR;Investigación (Bronce);Piel gruesa de Legiana;1;29.0
Legiana;MR;Investigación (Bronce);Esquirla de Legiana;1;23.0
Legiana;MR;Investigación (Bronce);Vesícula gélida;1;23.0
Legiana;MR;Investigación (Bronce);Garra dura de Legiana;1;13.0
